36,IDXX,S,10:00:00.463,5127750009,1,209.79,17,,
37,NDSN,B,10:00:00.463,5127750010,1,131.55,28,,
38,NDSN,S,10:00:00.463,5127750011,1,136.15,28,,
39,TDG,B,10:00:00.465,5127750012,1,417.33,6,,
40,TDG,S,10:00:00.465,5127750013,1,421.22,6,,
41,MCHP,B,10:00:00.466,5127750014,1,88.68,39,,
42,MCHP,S,10:00:00.466,5127750015,1,89.67,39,,
43,AMG,B,10:00:00.466,5127750016,1,107.69,6,,
44,AMG,S,10:00:00.466,5127750017,1,110.27,6,,
45,MNK,B,10:00:00.467,5127750018,1,21.01,66,,
46,MNK,S,10:00:00.467,5127750019,1,21.72,66,,
47,HRL,B,10:00:00.467,5127750020,1,41.67,22,,
48,HRL,S,10:00:00.467,5127750021,1,42.42,22,,
49,ENDP,B,10:00:00.467,5127750022,1,9.99,165,,
50,ENDP,S,10:00:00.467,5127750023,1,10.47,165,,
51,NEE,B,10:00:00.467,5127750024,1,177.32,17,,
52,NEE,S,10:00:00.467,5127750025,1,178.58,17,,
53,SCHW,B,10:00:00.467,5127750026,1,45.58,72,,
54,SCHW,S,10:00:00.467,5127750027,1,46.51,72,,
55,MSCI,B,10:00:00.468,5127750028,1,168.45,33,,
56,MSCI,S,10:00:00.468,5127750029,1,174.95,33,,
57,JEC,B,10:00:00.468,5127750030,1,67.52,50,,
58,JEC,S,10:00:00.468,5127750031,1,68.30,50,,
59,SYK,B,10:00:00.474,5127750032,1,179.43,17,,
60,SYK,S,10:00:00.474,5127750033,1,181.32,17,,
61,EBAY,B,10:00:00.478,5127750034,1,35.28,72,,
62,EBAY,S,10:00:00.478,5127750035,1,35.77,72,,
63,JBHT,B,10:00:00.478,5127750036,1,107.87,28,,
64,JBHT,S,10:00:00.478,5127750037,1,108.64,28,,
65,RCL,B,10:00:00.480,5127750038,1,117.59,33,,
66,RCL,S,10:00:00.480,5127750039,1,118.36,33,,
67,DG,B,10:00:00.486,5127750040,1,116.03,33,,
68,DG,S,10:00:00.486,5127750041,1,116.41,33,,
69,APC,B,10:00:00.486,5127750042,1,44.58,39,,
70,APC,S,10:00:00.486,5127750043,1,46.19,39,,
71,ADI,B,10:00:00.486,5127750044,1,101.62,17,,
72,ADI,S,10:00:00.486,5127750045,1,102.90,17,,
73,ADP,B,10:00:00.486,5127750046,1,144.25,22,,
74,ADP,S,10:00:00.486,5127750047,1,146.39,22,,
75,URI,B,10:00:00.486,5127750048,1,127.57,11,,
76,URI,S,10:00:00.486,5127750049,1,129.85,11,,
77,AGCO,B,10:00:00.486,5127750050,1,63.53,44,,
78,AGCO,S,10:00:00.486,5127750051,1,64.77,44,,
79,AVP,B,10:00:00.489,5127750052,1,2.51,925,,
80,AVP,S,10:00:00.489,5127750053,1,2.60,925,,
81,ABT,B,10:00:00.489,5127750054,1,73.19,39,,
82,ABT,S,10:00:00.489,5127750055,1,73.68,39,,
83,AVB,B,10:00:00.494,5127750056,1,192.79,17,,
84,AVB,S,10:00:00.494,5127750057,1,194.57,17,,
85,AN,B,10:00:00.494,5127750058,1,38.65,17,,
86,AN,S,10:00:00.494,5127750059,1,39.03,17,,
87,BBY,B,10:00:00.494,5127750060,1,58.83,11,,
88,BBY,S,10:00:00.494,5127750061,1,59.93,11,,
89,ANTM,B,10:00:00.494,5127750062,1,308.12,11,,
90,ANTM,S,10:00:00.494,5127750063,1,313.66,11,,
91,BAX,B,10:00:00.494,5127750064,1,71.14,50,,
92,BAX,S,10:00:00.494,5127750065,1,72.24,50,,
93,CTAS,B,10:00:00.494,5127750066,1,189.94,17,,
94,CTAS,S,10:00:00.494,5127750067,1,192.59,17,,
95,CHL,B,10:00:00.496,5127750068,1,52.26,39,,
96,CHL,S,10:00:00.496,5127750069,1,53.64,39,,
97,ADSK,B,10:00:00.550,5127750070,1,150.90,22,,
98,ADSK,S,10:00:00.550,5127750071,1,153.21,22,,
99,CME,B,10:00:00.550,5127750072,1,173.91,22,,
100,CME,S,10:00:00.550,5127750073,1,181.08,22,,
101,BBBY,B,10:00:00.550,5127750074,1,15.27,44,,
102,BBBY,S,10:00:00.550,5127750075,1,15.76,44,,
103,BLK,B,10:00:00.550,5127750076,1,413.85,6,,
104,BLK,S,10:00:00.550,5127750077,1,417.69,6,,
105,SPLK,B,10:00:00.550,5127750078,1,126.32,28,,
106,SPLK,S,10:00:00.550,5127750079,1,130.04,28,,
107,CHRW,B,10:00:00.550,5127750080,1,89.98,22,,
108,CHRW,S,10:00:00.550,5127750081,1,91.33,22,,
109,HRB,B,10:00:00.550,5127750082,1,23.76,100,,
110,HRB,S,10:00:00.550,5127750083,1,24.16,100,,
111,CVX,B,10:00:00.551,5127750084,1,118.00,28,,
112,CVX,S,10:00:00.551,5127750085,1,119.34,28,,
113,XEC,B,10:00:00.551,5127750086,1,73.51,17,,
114,XEC,S,10:00:00.551,5127750087,1,75.71,17,,
115,MO,B,10:00:00.551,5127750088,1,49.02,28,,
116,MO,S,10:00:00.551,5127750089,1,49.39,28,,
117,BHGE,B,10:00:00.551,5127750090,1,24.47,77,,
118,BHGE,S,10:00:00.551,5127750091,1,25.18,77,,
119,ELLI,B,10:00:00.552,5127750092,1,82.27,28,,
120,ELLI,S,10:00:00.552,5127750093,1,82.75,28,,
121,EL,B,10:00:00.559,5127750094,1,148.50,17,,
122,EL,S,10:00:00.559,5127750095,1,151.66,17,,
123,CFG,B,10:00:00.559,5127750096,1,34.35,44,,
124,CFG,S,10:00:00.559,5127750097,1,34.59,44,,
125,ALL,B,10:00:00.570,5127750098,1,92.08,28,,
126,ALL,S,10:00:00.570,5127750099,1,92.77,28,,
127,CHA,B,10:00:00.582,5127750100,1,51.55,77,,
128,CHA,S,10:00:00.582,5127750101,1,54.09,77,,
129,DFS,B,10:00:00.582,5127750102,1,68.74,50,,
130,DFS,S,10:00:00.582,5127750103,1,69.09,50,,
131,ALK,B,10:00:00.582,5127750104,1,64.34,56,,
132,ALK,S,10:00:00.582,5127750105,1,65.11,56,,
133,CAT,B,10:00:00.582,5127750106,1,129.84,28,,
134,CAT,S,10:00:00.582,5127750107,1,130.66,28,,
135,EQIX,B,10:00:00.582,5127750108,1,387.14,6,,
136,EQIX,S,10:00:00.582,5127750109,1,391.91,6,,
137,FLS,B,10:00:00.582,5127750110,1,44.68,22,,
138,FLS,S,10:00:00.583,5127750111,1,45.18,22,,
139,LMT,B,10:00:00.583,5127750112,1,297.94,6,,
140,LMT,S,10:00:00.583,5127750113,1,300.82,6,,
141,AMAT,B,10:00:00.583,5127750114,1,39.96,61,,
142,AMAT,S,10:00:00.583,5127750115,1,40.47,61,,
143,DE,B,10:00:00.583,5127750116,1,162.07,28,,
144,DE,S,10:00:00.583,5127750117,1,164.81,28,,
145,PLAY,B,10:00:00.583,5127750118,1,50.57,56,,
146,PLAY,S,10:00:00.583,5127750119,1,50.74,56,,
147,HOG,B,10:00:00.585,5127750120,1,35.91,72,,
148,HOG,S,10:00:00.585,5127750121,1,36.78,72,,
149,EPAM,B,10:00:00.585,5127750122,1,144.98,28,,
150,EPAM,S,10:00:00.585,5127750123,1,147.22,28,,
151,HPE,B,10:00:00.585,5127750124,1,15.95,176,,
152,HPE,S,10:00:00.585,5127750125,1,16.18,176,,
153,FLT,B,10:00:00.585,5127750126,1,204.27,11,,
154,FLT,S,10:00:00.585,5127750127,1,205.42,11,,
155,HCA,B,10:00:00.585,5127750128,1,138.46,11,,
156,HCA,S,10:00:00.585,5127750129,1,141.16,11,,
157,GS,B,10:00:00.585,5127750130,1,195.46,22,,
158,GS,S,10:00:00.585,5127750131,1,197.18,22,,
159,HON,B,10:00:00.585,5127750132,1,147.95,17,,
160,HON,S,10:00:00.585,5127750133,1,149.42,17,,
161,FTV,B,10:00:00.585,5127750134,1,74.00,50,,
162,FTV,S,10:00:00.585,5127750135,1,75.67,50,,
163,LH,B,10:00:00.585,5127750136,1,140.41,11,,
164,LH,S,10:00:00.585,5127750137,1,141.45,11,,
165,HPQ,B,10:00:00.586,5127750138,1,23.01,111,,
166,HPQ,S,10:00:00.586,5127750139,1,23.27,111,,
167,MTB,B,10:00:00.587,5127750140,1,160.77,11,,
168,MTB,S,10:00:00.587,5127750141,1,162.07,11,,
169,ILMN,B,10:00:00.587,5127750142,1,281.43,11,,
170,ILMN,S,10:00:00.587,5127750143,1,286.09,11,,
171,NWL,B,10:00:00.587,5127750144,1,21.04,132,,
172,NWL,S,10:00:00.587,5127750145,1,21.55,132,,
173,MAN,B,10:00:00.587,5127750146,1,79.75,50,,
174,MAN,S,10:00:00.587,5127750147,1,80.90,50,,
175,EXR,B,10:00:00.587,5127750148,1,97.34,28,,
176,EXR,S,10:00:00.587,5127750149,1,98.87,28,,
177,INTC,B,10:00:00.593,5127749978,0,49.57,105,,
178,INTC,S,10:00:00.593,5127749979,0,49.96,105,,
179,INTC,B,10:00:00.594,5127750150,1,49.56,105,,
180,INTC,S,10:00:00.594,5127750151,1,49.95,105,,
181,PHM,B,10:00:00.594,5127750152,1,26.26,39,,
182,PHM,S,10:00:00.594,5127750153,1,26.56,39,,
183,IPG,B,10:00:00.594,5127750154,1,21.47,77,,
184,IPG,S,10:00:00.594,5127750155,1,21.70,77,,
185,JCOM,B,10:00:00.594,5127750156,1,74.94,39,,
186,JCOM,S,10:00:00.594,5127750157,1,77.88,39,,
187,HBI,B,10:00:00.594,5127750158,1,15.68,39,,
188,HBI,S,10:00:00.594,5127750159,1,16.04,39,,
189,GPC,B,10:00:00.596,5127750160,1,101.88,39,,
190,GPC,S,10:00:00.596,5127750161,1,102.88,39,,
191,RMD,B,10:00:00.596,5127750162,1,96.16,22,,
192,RMD,S,10:00:00.596,5127750163,1,97.92,22,,
193,IFF,B,10:00:00.596,5127750164,1,142.73,11,,
194,IFF,S,10:00:00.596,5127750165,1,143.50,11,,
195,NDAQ,B,10:00:00.596,5127750166,1,85.81,28,,
196,NDAQ,S,10:00:00.596,5127750167,1,87.79,28,,
197,NBL,B,10:00:00.596,5127750168,1,21.94,22,,
198,NBL,S,10:00:00.596,5127750169,1,22.71,22,,
199,KIM,B,10:00:00.596,5127750170,1,17.19,165,,
200,KIM,S,10:00:00.596,5127750171,1,17.54,165,,
201,PKG,B,10:00:00.597,5127750172,1,94.97,22,,
202,PKG,S,10:00:00.597,5127750173,1,96.81,22,,
203,KR,B,10:00:00.597,5127750174,1,28.04,122,,
204,KR,S,10:00:00.597,5127750175,1,28.42,122,,
205,ORCL,B,10:00:00.597,5127750176,1,51.00,111,,
206,ORCL,S,10:00:00.597,5127750177,1,51.49,111,,
207,MPC,B,10:00:00.597,5127750178,1,66.56,39,,
208,MPC,S,10:00:00.597,5127750179,1,67.93,39,,
209,MXIM,B,10:00:00.597,5127750180,1,55.75,66,,
210,MXIM,S,10:00:00.597,5127750181,1,56.46,66,,
211,PBI,B,10:00:00.597,5127750182,1,6.71,199,,
212,PBI,S,10:00:00.597,5127750183,1,6.94,199,,
213,MCO,B,10:00:00.597,5127750184,1,161.17,22,,
214,MCO,S,10:00:00.597,5127750185,1,161.75,22,,
215,ROK,B,10:00:00.597,5127750186,1,169.86,17,,
216,ROK,S,10:00:00.597,5127750187,1,171.70,17,,
217,NAVI,B,10:00:00.597,5127750188,1,11.30,66,,
218,NAVI,S,10:00:00.597,5127750189,1,11.53,66,,
219,BKNG,B,10:00:00.597,5127750190,1,1892.64,3,,
220,BKNG,S,10:00:00.597,5127750191,1,1915.54,3,,
221,BMY,B,10:00:00.597,5127750192,1,50.65,50,,
222,BMY,S,10:00:00.597,5127750193,1,51.22,50,,
223,CDNS,B,10:00:00.597,5127750194,1,50.24,39,,
224,CDNS,S,10:00:00.597,5127750195,1,50.57,39,,
225,KMX,B,10:00:00.597,5127750196,1,60.65,22,,
226,KMX,S,10:00:00.597,5127750197,1,61.16,22,,
227,COTY,B,10:00:00.597,5127750198,1,7.33,66,,
228,COTY,S,10:00:00.597,5127750199,1,7.59,66,,
229,CERN,B,10:00:00.597,5127750200,1,55.95,28,,
230,CERN,S,10:00:00.597,5127750201,1,56.43,28,,
231,SWK,B,10:00:00.597,5127750202,1,129.41,22,,
232,SWK,S,10:00:00.597,5127750203,1,130.68,22,,
233,APD,B,10:00:00.611,5127750204,1,169.03,17,,
234,APD,S,10:00:00.611,5127750205,1,170.04,17,,
235,DOV,B,10:00:00.611,5127750206,1,86.98,33,,
236,DOV,S,10:00:00.611,5127750207,1,88.62,33,,
237,CL,B,10:00:00.611,5127750208,1,64.72,28,,
238,CL,S,10:00:00.611,5127750209,1,65.75,28,,
239,AYI,B,10:00:00.611,5127750210,1,126.23,17,,
240,AYI,S,10:00:00.611,5127750211,1,127.00,17,,
241,WMT,B,10:00:00.611,5127750212,1,95.30,39,,
242,WMT,S,10:00:00.611,5127750213,1,95.70,39,,
243,IT,B,10:00:00.611,5127750214,1,142.17,22,,
244,IT,S,10:00:00.611,5127750215,1,143.44,22,,
245,CAG,B,10:00:00.611,5127750216,1,21.49,50,,
246,CAG,S,10:00:00.611,5127750217,1,22.29,50,,
247,FB,B,10:00:00.612,5127750218,1,153.10,100,,
248,QCOM,B,10:00:00.612,5127750219,1,49.60,200,,
249,ETSY,B,10:00:00.621,5127750220,1,51.98,17,,
250,ETSY,S,10:00:00.621,5127750221,1,53.07,17,,
251,EXPE,B,10:00:00.622,5127750222,1,127.14,44,,
252,EXPE,S,10:00:00.622,5127750223,1,128.64,44,,
253,GD,B,10:00:00.622,5127750224,1,171.70,17,,
254,GD,S,10:00:00.622,5127750225,1,173.62,17,,
255,FB,B,10:00:00.623,5127750226,1,169.40,39,,
256,FB,S,10:00:00.623,5127750227,1,170.29,39,,
257,QCOM,B,10:00:00.623,5127750228,1,50.92,44,,
258,QCOM,S,10:00:00.623,5127750229,1,51.55,44,,
259,FDX,B,10:00:00.625,5127750230,1,182.09,17,,
260,FDX,S,10:00:00.625,5127750231,1,184.99,17,,
261,IPGP,B,10:00:00.625,5127750232,1,140.11,17,,
262,IPGP,S,10:00:00.625,5127750233,1,142.26,17,,
263,F,B,10:00:00.625,5127750234,1,8.63,199,,
264,F,S,10:00:00.625,5127750235,1,8.73,199,,
265,FITB,B,10:00:00.625,5127750236,1,26.56,61,,
266,FITB,S,10:00:00.625,5127750237,1,26.81,61,,
267,FLIR,B,10:00:00.625,5127750238,1,48.61,56,,
268,FLIR,S,10:00:00.625,5127750239,1,50.79,56,,
269,HFC,B,10:00:00.625,5127750240,1,56.12,33,,
270,HFC,S,10:00:00.625,5127750241,1,56.68,33,,
271,HAL,B,10:00:00.625,5127750242,1,31.74,77,,
272,HAL,S,10:00:00.626,5127750243,1,32.08,77,,
273,KLAC,B,10:00:00.626,5127750244,1,107.26,50,,
274,KLAC,S,10:00:00.626,5127750245,1,108.07,50,,
275,LRCX,B,10:00:00.626,5127750246,1,175.80,11,,
276,LRCX,S,10:00:00.626,5127750247,1,177.86,11,,
277,HBAN,B,10:00:00.626,5127750248,1,13.09,61,,
278,HBAN,S,10:00:00.626,5127750249,1,13.64,61,,
279,MLM,B,10:00:00.626,5127750250,1,181.18,6,,
280,MLM,S,10:00:00.626,5127750251,1,182.48,6,,
281,INGR,B,10:00:00.626,5127750252,1,92.57,17,,
282,INGR,S,10:00:00.626,5127750253,1,92.90,17,,
283,ORLY,B,10:00:00.626,5127750254,1,361.09,22,,
284,ORLY,S,10:00:00.626,5127750255,1,366.13,22,,
285,LLY,B,10:00:00.626,5127750256,1,118.24,28,,
286,LLY,S,10:00:00.626,5127750257,1,119.96,28,,
287,FCX,B,10:00:00.630,5127750258,1,11.87,77,,
288,FCX,S,10:00:00.630,5127750259,1,12.09,77,,
289,GPS,B,10:00:00.630,5127750260,1,24.35,88,,
290,GPS,S,10:00:00.630,5127750261,1,25.05,88,,
291,LII,B,10:00:00.632,5127750262,1,234.05,11,,
292,LII,S,10:00:00.632,5127750263,1,235.22,11,,
293,MSI,B,10:00:00.632,5127750264,1,119.73,28,,
294,MSI,S,10:00:00.632,5127750265,1,121.01,28,,
295,NUE,B,10:00:00.632,5127750266,1,59.89,17,,
296,NUE,S,10:00:00.632,5127750267,1,60.82,17,,
297,MTD,B,10:00:00.632,5127750268,1,652.23,6,,
298,MTD,S,10:00:00.632,5127750269,1,656.11,6,,
299,MKTX,B,10:00:00.632,5127750270,1,216.33,11,,
300,MKTX,S,10:00:00.632,5127750271,1,220.70,11,,
